source,headline,keyword1,keyword2,keyword3,pub_date,news_desk,section_name,type_of_material,word_count,month,year,cluster,pub_year
NYT,Maria Sharapova Beats Caroline Wozniacki in a Third-Round Grudge Match,Tennis,Tennis,others,2019-01-18,Sports,Sports,News,905,1,2019,4_Various,2018/2019
NYT,The Cost of Telling a #MeToo Story in Australia,others,others,others,2018-12-17,OpEd,Opinion,OpEd,2776,12,2018,4_Various,2018/2019
NYT,"Iran, South Korea, Carlos Ghosn: Your Thursday Briefing",None,None,None,2019-02-13,NYTNow,Briefing,Briefing,1513,2,2019,6_otherBriefings,2018/2019
NYT,"Australian Banks, the Himalayas, Lunar New Year: Your Tuesday Briefing",None,None,None,2019-02-04,NYTNow,Briefing,Briefing,1346,2,2019,6_otherBriefings,2018/2019
NYT,"Hong Kong, North Korea, U.S.-China Trade: Your Wednesday Briefing",None,None,None,2019-02-12,NYTNow,Briefing,Briefing,1523,2,2019,2_WednesdayBriefing,2018/2019
NYT,The Fight for and Against Australian Secrecy,others,Australia,others,2018-12-15,Foreign,World,Briefing,1858,12,2018,4_Various,2018/2019
NYT,Australia Recognizes West Jerusalem as Capital of Israel,others,others,Australia,2018-12-15,Foreign,World,News,432,12,2018,4_Various,2018/2019
NYT,"President Trump, South Korea, India: Your Tuesday Briefing",None,None,None,2019-02-11,NYTNow,Briefing,Briefing,1265,2,2019,6_otherBriefings,2018/2019
NYT,"Roger Federer Is the Defending Australian Open Champion, but Not the Favorite",Tennis,Tennis,others,2019-01-11,Sports,Sports,News,842,1,2019,1_Tennis,2018/2019
NYT,"India, Jeff Bezos, Grammys: Your Monday Briefing",None,None,None,2019-02-10,NYTNow,Briefing,Briefing,1590,2,2019,6_otherBriefings,2018/2019
NYT,Serena Williams Could Face Top Seed Early at the Australian Open,Tennis,Tennis,None,2019-01-10,Sports,Sports,News,798,1,2019,1_Tennis,2018/2019
NYT,John Isner Is Always Looking for Extra Leg Room,Travel and Vacations,Tennis,others,2019-01-15,Travel,Travel,News,797,1,2019,4_Various,2018/2019
NYT,"Against John Isner, Reilly Opelka Stands Taller",Tennis,Tennis,others,2019-01-14,Sports,Sports,News,708,1,2019,4_Various,2018/2019
NYT,"For Caroline Wozniacki, Battling Arthritis Is the New Normal",Tennis,Tennis,others,2019-01-14,Sports,Sports,News,1160,1,2019,3_Oceania&Culture,2018/2019
NYT,Islands Helped Penguins Evolve. Then Hungry Humans Showed Up.,others,others,others,2019-02-08,Science,Science,News,603,2,2019,4_Various,2018/2019
NYT,"The Far Out Freestyle Fashion of Byron Bay, Australia",others,others,others,2018-12-12,Styles,Style,News,1756,12,2018,4_Various,2018/2019
NYT,Australian Gag Order Stokes Global Debate on Secrecy,Australia,others,others,2018-12-14,Foreign,World,others,1380,12,2018,4_Various,2018/2019
NYT,"Carlos Ghosn, Facebook, the Catholic Church: Your Friday Briefing",None,None,None,2019-02-07,NYTNow,Briefing,Briefing,1393,2,2019,5_FridayBriefing,2018/2019
NYT,How Are Ties Broken in Tennis? That Depends,Tennis,Tennis,Tennis,2019-01-12,Sports,Sports,News,990,1,2019,4_Various,2018/2019
InternationalNYT,"In Women’s Tennis, Finesse Can Fight Power",Tennis,Tennis,others,2019-01-12,SpecialSections,Sports,News,1443,1,2019,4_Various,2018/2019
InternationalNYT,A Tennis Wish List for 2019,Tennis,Tennis,Australia,2019-01-12,SpecialSections,Sports,News,1060,1,2019,4_Various,2018/2019
NYT,"State of the Union, the Pope, Hummingbirds: Your Wednesday Briefing",None,None,None,2019-02-05,NYTNow,Briefing,Briefing,1422,2,2019,2_WednesdayBriefing,2018/2019
NYT,"As Men’s Team Tennis Events Rise, the Coed Hopman Cup Is Left in Limbo",Tennis,others,others,2019-01-05,Sports,Sports,News,1234,1,2019,4_Various,2018/2019
NYT,"Lion Air, India, Apple: Your Monday Briefing",None,None,None,2019-02-03,NYTNow,Briefing,Briefing,1486,2,2019,6_otherBriefings,2018/2019
NYT,Watch the Feet,others,others,others,2019-01-09,Culture,Arts,News,24,1,2019,4_Various,2018/2019
NYT,"Australia’s Migrant Camps Are ‘Crime Against Humanity,’ Lawsuit Claims",others,others,others,2018-12-10,Foreign,World,News,545,12,2018,4_Various,2018/2019
NYT,Saudi Woman Who Fled Family Is Granted Refugee Status,others,others,others,2019-01-09,Foreign,World,News,334,1,2019,4_Various,2018/2019
NYT,The Best Movies and TV Shows New to Netflix Australia in January,Culture,Culture,others,2019-01-01,others,others,Briefing,1654,1,2019,3_Oceania&Culture,2018/2019
NYT,It Takes a Mosquito to Fight a Mosquito,others,others,others,2019-01-08,OpEd,Opinion,OpEd,1762,1,2019,4_Various,2018/2019
NYT,"India, Brexit, Apple: Your Friday Briefing",None,None,None,2019-01-31,NYTNow,Briefing,Briefing,1368,1,2019,5_FridayBriefing,2018/2019
NYT,Mitch McConnell Calls Push to Make Election Day a Holiday a Democratic ‘Power Grab’,others,others,US politics and relations,2019-01-31,Express,U.S.,News,774,1,2019,4_Various,2018/2019
NYT,"New Zealand Vowed 100,000 New Homes to Ease Crunch. So Far It Has Built 47.",others,others,others,2019-01-31,Foreign,World,News,956,1,2019,3_Oceania&Culture,2018/2019
NYT,"Venezuela, Alibaba, Climate Change: Your Thursday Briefing",None,None,None,2019-01-30,NYTNow,Briefing,Briefing,1401,1,2019,6_otherBriefings,2018/2019
NYT,"Fleeing Saudi Woman, Facing Deportation, Is Allowed to Remain in Thailand",others,others,others,2019-01-07,Foreign,World,News,830,1,2019,4_Various,2018/2019
NYT,Australian Government Passes Contentious Encryption Law,Australia,others,Politics and Government,2018-12-06,Foreign,World,News,881,12,2018,4_Various,2018/2019
NYT,"Huawei, Venezuela, Brexit: Your Wednesday Briefing",None,None,None,2019-01-29,NYTNow,Briefing,Briefing,1301,1,2019,2_WednesdayBriefing,2018/2019
NYT,‘World’s Loneliest Duck’ Dies on Tiny Pacific Island That Loved Him,others,others,None,2019-01-29,Express,World,News,628,1,2019,4_Various,2018/2019
NYT,Police in Australia Offer Million-Dollar Reward in Gay Man’s 1988 Death,others,others,others,2018-12-09,Foreign,World,News,669,12,2018,4_Various,2018/2019
NYT,"Brexit, Singapore, Nissan: Your Tuesday Briefing",None,None,None,2019-01-28,NYTNow,Briefing,Briefing,1374,1,2019,6_otherBriefings,2018/2019
NYT,"Huawei, Roger Stone, Venezuela: Your Monday Briefing",None,None,None,2019-01-27,NYTNow,Briefing,Briefing,1374,1,2019,6_otherBriefings,2018/2019
NYT,How ‘Subtle Asian Traits’ Became a Global Hit,others,others,others,2018-12-11,Foreign,World,News,1132,12,2018,4_Various,2018/2019
NYT,An Australian Brings Americana to His New York Bar,others,others,others,2019-01-16,Dining,Food,News,470,1,2019,3_Oceania&Culture,2018/2019
NYT,Thai Court Holds Bahraini Soccer Star Who Escaped Persecution,others,others,others,2018-12-11,Foreign,World,News,1190,12,2018,4_Various,2018/2019
NYT,Scientists Find Some Hope for Coral Reefs: The Strong May Survive,others,others,Global Warming,2018-12-10,Climate,Climate,News,860,12,2018,4_Various,2018/2019
NYT,"China, Brexit, Australian Open: Your Tuesday Briefing",None,None,None,2019-01-14,NYTNow,Briefing,Briefing,1237,1,2019,6_otherBriefings,2018/2019
NYT,"Australia’s Liberal Party, Seeking to Project Stability, Tries to End Leadership Coups",Politics and Government,others,others,2018-12-04,Foreign,World,News,612,12,2018,4_Various,2018/2019
NYT,"Venezuela, China, Gene Editing: Your Friday Briefing",None,None,None,2019-01-24,NYTNow,Briefing,Briefing,1462,1,2019,5_FridayBriefing,2018/2019
NYT,"‘The People Making It Are Indigenous, but Indigenous Is Not a Genre’",Culture,others,others,2019-01-01,Culture,Arts,News,1129,1,2019,4_Various,2018/2019
NYT,"Huawei, Naomi Osaka, the Oscars: Your Wednesday Briefing",None,None,None,2019-01-22,NYTNow,Briefing,Briefing,1330,1,2019,2_WednesdayBriefing,2018/2019
NYT,Serena Williams and Roger Federer to Face Off for First Time Ever,Tennis,others,others,2018-12-31,Sports,Sports,News,636,12,2018,4_Various,2018/2019
NYT,"Australia’s ‘Hollowed Out’ Politics, Explained",Politics and Government,others,Australia,2018-11-29,Foreign,World,Briefing,1708,11,2018,4_Various,2018/2019
NYT,"Brexit, U.S. Shutdown, Chinese Economy: Your Tuesday Briefing",None,None,None,2019-01-21,NYTNow,Briefing,Briefing,1427,1,2019,6_otherBriefings,2018/2019
NYT,"As U.S.-China Trade War Rages, Some Australian Farmers See an Opportunity",others,others,Australia,2018-11-29,Foreign,World,News,1106,11,2018,4_Various,2018/2019
NYT,Climate Change Protest Draws Thousands of Australian Students ,Politics and Government,others,others,2018-11-30,Foreign,World,News,605,11,2018,4_Various,2018/2019
NYT,The Best Movies and TV Shows New to Netflix Australia in December,Culture,Culture,others,2018-11-30,others,others,News,1827,11,2018,3_Oceania&Culture,2018/2019
NYT,"Reconciliation and Why ‘When in Doubt, Go’ Makes for Better Journalism",others,others,Australia,2018-12-06,Foreign,World,Briefing,1369,12,2018,4_Various,2018/2019
NYT,Wildfires Burn Across Eastern Australia in Sweltering Heat Wave,others,others,others,2018-11-29,Foreign,World,News,272,11,2018,4_Various,2018/2019
NYT,Adani to Proceed With Scaled-Back Version of Contentious Australian Coal Mine,Politics and Government,others,others,2018-11-29,Foreign,World,News,713,11,2018,4_Various,2018/2019
NYT,"In Australia, a Sudanese Basketball League Finds Itself Sidelined by Racist Fears",others,others,others,2018-11-28,Foreign,World,News,653,11,2018,4_Various,2018/2019
NYT,Arrest Shakes Huawei as Global Skepticism of Its Business Grows,others,others,China,2018-12-06,Business,Technology,News,1086,12,2018,4_Various,2018/2019
NYT,Australian Open Will Begin Using Final-Set Tiebreaker,Tennis,Tennis,Tennis,2018-12-21,Sports,Sports,News,796,12,2018,1_Tennis,2018/2019
NYT,Mattis Resignation and Afghan News Alarm U.S. Allies,others,US politics and relations,others,2018-12-21,Foreign,World,News,686,12,2018,4_Various,2018/2019
NYT,"China, Brexit, the Philippines: Your Friday Briefing ",None,None,None,2019-01-17,NYTNow,Briefing,Briefing,1362,1,2019,5_FridayBriefing,2018/2019
NYT,"Knickers Isn’t a Cow, but He’s Real, and Enormous",others,Australia,others,2018-11-28,Express,World,News,462,11,2018,4_Various,2018/2019
NYT,"Brexit, Glaciers, Syria: Your Thursday Briefing",None,None,None,2019-01-16,NYTNow,Briefing,Briefing,1192,1,2019,6_otherBriefings,2018/2019
NYT,Were These Killings a ‘Massacre’? And Who Gets to Decide?,others,others,others,2018-12-04,Foreign,World,News,1280,12,2018,4_Various,2018/2019
NYT,"Brexit, Huawei, Gay Penguins: Your Wednesday Briefing",None,None,None,2019-01-15,NYTNow,Briefing,Briefing,1309,1,2019,2_WednesdayBriefing,2018/2019
InternationalNYT,Sophie Ciszek and Her Exhausting Job on the Bow,others,others,others,2018-12-25,SpecialSections,Sports,News,1167,12,2018,4_Various,2018/2019
NYT,"A Woman Takes the Lead, and 12 Others Follow",others,others,others,2018-12-25,SpecialSections,Sports,News,1248,12,2018,4_Various,2018/2019
NYT,"With Chris Dawson’s Arrest in Sydney Killing, Others Break Silence on Teacher Misconduct",others,others,others,2018-12-06,Foreign,World,News,1317,12,2018,4_Various,2018/2019
NYT,The Woman Putting Australia Into Space,others,others,Australia,2018-11-23,Foreign,World,others,1174,11,2018,4_Various,2018/2019
NYT,"President Trump, Belt and Road, Huawei: Your Monday Briefing",None,None,None,2019-01-13,NYTNow,Briefing,Briefing,1279,1,2019,6_otherBriefings,2018/2019
NYT,India and Australia Move to Tighten Bonds to Counter China’s Rise,Politics and Government,others,others,2018-11-23,Foreign,World,News,646,11,2018,4_Various,2018/2019
NYT,Australia: Wealthy but Still Second Rate,Australia,others,Politics and Government,2018-11-21,OpEd,Opinion,OpEd,1142,11,2018,4_Various,2018/2019
NYT,Joyce Theater’s Spring Season Brings Australians and Cunningham Celebration,others,others,others,2018-12-14,Culture,Arts,News,268,12,2018,4_Various,2018/2019
NYT,"Review: The Little Persian Cafe in Brisbane, Australia",others,others,others,2018-11-21,Dining,Food,Review,973,11,2018,4_Various,2018/2019
NYT,"600 Million Years Ago, the First Scavengers Lurked in Dark Ocean Gardens",others,others,others,2018-11-30,Science,Science,News,1056,11,2018,4_Various,2018/2019
NYT,"China Rules, Australian Gift Guide, Art, Asian Malls, Marijuana and Parenting",others,others,Australia,2018-11-23,Foreign,World,Briefing,924,11,2018,4_Various,2018/2019
NYT,"U.S. Shutdown, China Censorship, Baby Shark: Your Friday Briefing",None,None,None,2019-01-10,NYTNow,Briefing,Briefing,1417,1,2019,5_FridayBriefing,2018/2019
NYT,Amazon Lifts Ban on Australians Shipping From Its Main Site,others,others,others,2018-11-22,Business,World,News,421,11,2018,4_Various,2018/2019
NYT,"U.S. Shutdown, Brexit, South Korea: Your Thursday Briefing",None,None,None,2019-01-09,NYTNow,Briefing,Briefing,1289,1,2019,6_otherBriefings,2018/2019
NYT,Saying Goodbye to the Man Who Brought Australia’s Cafe Culture to Life,others,others,others,2018-11-21,Foreign,World,News,1127,11,2018,4_Various,2018/2019
NYT,"As Australia’s Cities Get Crowded, Its Leader Targets Immigration",others,others,Australia,2018-11-20,Foreign,World,News,912,11,2018,4_Various,2018/2019
NYT,"President Trump, China, Carlos Ghosn: Your Wednesday Briefing",None,None,None,2019-01-08,NYTNow,Briefing,Briefing,1185,1,2019,2_WednesdayBriefing,2018/2019
NYT,What Makes Knickers the Steer (Not Cow) So Big? Cattle’s Mysterious Genes,others,others,others,2018-11-28,Science,Science,News,557,11,2018,4_Various,2018/2019
NYT,"Bangkok, the Philippines, U.S. Shutdown: Your Tuesday Briefing",None,None,None,2019-01-07,NYTNow,Briefing,Briefing,1119,1,2019,6_otherBriefings,2018/2019
NYT,These Whales Are Serenaders of the Seas. It’s Quite a Racket.,others,others,others,2019-01-07,Science,Science,News,1442,1,2019,4_Various,2018/2019
NYT,"Xinjiang, U.S. Shutdown, Golden Globes: Your Monday Briefing",None,None,None,2019-01-06,NYTNow,Briefing,Briefing,1260,1,2019,6_otherBriefings,2018/2019
NYT,The Fallacy of the ‘I Turned Out Fine’ Argument,others,others,others,2018-11-27,Well,Well,News,906,11,2018,4_Various,2018/2019
NYT,An Island Nation’s Health Experiment: Vaccines Delivered by Drone,others,Covid,others,2018-12-17,Science,Health,News,1232,12,2018,4_Various,2018/2019
NYT,An Artist Who Explores Emotional Pain Inspires a Novel That Does the Same,Culture,others,others,2018-11-26,Culture,Books,News,1171,11,2018,4_Various,2018/2019
NYT,Australia’s Misguided Turn Inward,Politics and Government,others,others,2018-12-04,OpEd,Opinion,OpEd,979,12,2018,4_Various,2018/2019
NYT,"Your Fake Australian Accent Is Terrible, Mate",others,others,others,2018-11-15,OpEd,Opinion,OpEd,1016,11,2018,4_Various,2018/2019
NYT,"U.S. Congress, Turkey, China: Your Friday Briefing",None,None,None,2019-01-03,NYTNow,Briefing,Briefing,1079,1,2019,5_FridayBriefing,2018/2019
NYT,How Paparazzi Dogs and Rabbitgirl Conquered New York City Streets,Culture,others,others,2019-01-03,Arts&Leisure,Arts,News,2889,1,2019,3_Oceania&Culture,2018/2019
NYT,"China, Kerala, Moon Landing: Your Thursday Briefing",None,None,None,2019-01-02,NYTNow,Briefing,Briefing,1199,1,2019,6_otherBriefings,2018/2019
NYT,Australians Declare Existential Crisis Over Onion Placement,others,others,others,2018-11-14,Foreign,World,News,659,11,2018,4_Various,2018/2019
NYT,Australia’s Prime Minister ‘Surprised’ by State’s Secret Deal With China ,others,Australia,China,2018-11-13,Foreign,World,News,986,11,2018,4_Various,2018/2019
NYT,"New Year’s Eve Around the World: Countdown to 2019, in Photos",others,None,None,2018-12-31,Foreign,World,News,43,12,2018,3_Oceania&Culture,2018/2019
NYT,Vatican Expels 2 Cardinals Implicated in Sexual Abuse From Pope’s Council,others,others,others,2018-12-12,Foreign,World,News,1144,12,2018,4_Various,2018/2019
NYT,Australian Woman Accused of Spiking Strawberries With Needles,others,others,Australia,2018-11-12,Foreign,World,News,436,11,2018,4_Various,2018/2019
NYT,Geoffrey Rush’s Defamation Trial Becomes a #MeToo Reckoning for Australia,others,others,others,2018-11-07,Foreign,World,News,977,11,2018,4_Various,2018/2019
NYT,China Watchers Demand Action on Harassment of New Zealand Professor,others,others,others,2018-12-07,Foreign,World,News,745,12,2018,3_Oceania&Culture,2018/2019
NYT,"Virgin Australia Airline Seeks to Thank Veterans for Their Service. Vets Say, ‘No, Thanks.’",others,others,Australia,2018-11-05,Foreign,World,News,626,11,2018,4_Various,2018/2019
NYT,"Arthur B. Culvahouse Jr., Trump’s Pick for Ambassador to Australia, Offers Direct Line to President",others,Australia,others,2018-11-08,Foreign,World,News,508,11,2018,4_Various,2018/2019
NYT,"Giving Thanks, ‘Ausmerican’ Style",Australia,others,others,2018-11-15,Foreign,World,Briefing,1495,11,2018,4_Various,2018/2019
NYT,The Nauru Experience: Zero-Tolerance Immigration and Suicidal Children ,others,others,others,2018-11-06,Foreign,World,News,1729,11,2018,4_Various,2018/2019
NYT,Our Networked (Dangerous) World: Do Australia’s Leaders Get It?,others,others,Australia,2018-11-02,Foreign,World,Briefing,1476,11,2018,4_Various,2018/2019
NYT,"Vladimir Putin, Tech Espionage, Markets: Your Friday Briefing",None,None,None,2018-12-20,NYTNow,Briefing,Briefing,1544,12,2018,5_FridayBriefing,2018/2019
NYT,"Down Under, More Humane Private Prisons",Australia,others,others,2018-11-14,OpEd,Opinion,OpEd,1613,11,2018,4_Various,2018/2019
NYT,Nun Who Criticized Duterte Lands in Australia,others,others,others,2018-11-03,Foreign,World,News,735,11,2018,4_Various,2018/2019
NYT,Papua New Guinea Is Rich in Resources but Poor in Health,others,others,others,2018-11-13,Foreign,World,News,1554,11,2018,3_Oceania&Culture,2018/2019
NYT,"Syria, Fed Rates, Galápagos Islands: Your Thursday Briefing",None,None,None,2018-12-19,NYTNow,Briefing,Briefing,1161,12,2018,6_otherBriefings,2018/2019
NYT,"President Xi, K-Pop, Huawei: Your Wednesday Briefing",None,None,None,2018-12-18,NYTNow,Briefing,Briefing,1278,12,2018,2_WednesdayBriefing,2018/2019
NYT,Why I’ll Enjoy Reflecting on Tennis in the Off-Season ,Tennis,Tennis,Tennis,2018-12-01,OpEd,Opinion,OpEd,1141,12,2018,4_Various,2018/2019
NYT,"Goldman Sachs, Taliban Talks, Nigeria: Your Tuesday Briefing",None,None,None,2018-12-17,NYTNow,Briefing,Briefing,1283,12,2018,6_otherBriefings,2018/2019
